tweet_id,timestamp,source,expanded_urls,jpg_url,img_num
693642232151285760,2016-01-31 03:49:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693642232151285760/photo/1,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1
693629975228977152,2016-01-31 03:00:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1
693622659251335168,2016-01-31 02:31:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693622659251335168/photo/1,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1
693590843962331137,2016-01-31 00:25:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693590843962331137/photo/1,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1
693486665285931008,2016-01-30 17:31:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693486665285931008/video/1,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1
693280720173801472,2016-01-30 03:52:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693280720173801472/photo/1,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1
693262851218264065,2016-01-30 02:41:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693262851218264065/photo/1,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1
693231807727280129,2016-01-30 00:38:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693231807727280129/photo/1,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1
693155686491000832,2016-01-29 19:36:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3
693109034023534592,2016-01-29 16:30:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693109034023534592/video/1,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1
693095443459342336,2016-01-29 15:36:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693095443459342336/photo/1,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1
692919143163629568,2016-01-29 03:56:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/692919143163629568/photo/1,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1
692905862751522816,2016-01-29 03:03:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/692905862751522816/photo/1,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1
692901601640583168,2016-01-29 02:46:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/692901601640583168/photo/1,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1
692894228850999298,2016-01-29 02:17:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/692894228850999298/photo/1,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1
692828166163931137,2016-01-28 21:54:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/692828166163931137/photo/1,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1
692752401762250755,2016-01-28 16:53:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/692752401762250755/photo/1,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1
692568918515392513,2016-01-28 04:44:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2
